Reaction,log_fc,p_value,adj_p_val,Fluxes
FUT98g,-0.220863869,0.591559873,1,Unchanged
FUT99g,-2.15796774,0.000797659,0.055598975,Unchanged
G12MT1,0.121098589,0.105221618,1,Unchanged
G12MT2,0.121098589,0.105221618,1,Unchanged
G13MT,0.121098589,0.105221618,1,Unchanged
G14T10g,2.29E-06,0.812399153,1,Unchanged
G14T11g,2.29E-06,0.812399153,1,Unchanged
G14T12g,2.29E-06,0.812399153,1,Unchanged
G14T13g,2.29E-06,0.812399153,1,Unchanged
G14T14g,2.29E-06,0.812399153,1,Unchanged
G14T15g,2.29E-06,0.812399153,1,Unchanged
G14T16g,2.29E-06,0.812399153,1,Unchanged
G14T17g,2.29E-06,0.812399153,1,Unchanged
G14T18g,2.29E-05,0.812399153,1,Unchanged
G14T19g,2.29E-05,0.812399153,1,Unchanged
G14T20g,2.29E-05,0.812399153,1,Unchanged
G14T21g,2.29E-05,0.812399153,1,Unchanged
G14T2g,5.70E-06,0.812399153,1,Unchanged
G14T3g,5.70E-06,0.812399153,1,Unchanged
G14T4g,5.70E-06,0.812399153,1,Unchanged
G14T5g,5.70E-06,0.812399153,1,Unchanged
G14T6g,2.29E-06,0.812399153,1,Unchanged
G14T7g,2.29E-06,0.812399153,1,Unchanged
G14T8g,2.29E-06,0.812399153,1,Unchanged
G14T9g,2.29E-06,0.812399153,1,Unchanged
G14Tg,0.000496187,0.235361541,1,Unchanged
G16MT,0.121098589,0.105221618,1,Unchanged
G3PD1,-5.588387151,0.157457679,1,Unchanged
G3PD1p,0,1,1,Unchanged
G3PD2m,-7.732531332,0.780546241,1,Unchanged
G5SADm,1.73E-05,0.812399153,1,Unchanged
G5SADr,0,1,1,Unchanged
G5SDym,1.73E-05,0.812399153,1,Unchanged
G6PDA,0,1,1,Unchanged
G6PDH1rer,-14.35212016,0.30698922,1,Unchanged
G6PDH2r,11.33922991,1.17E-06,0.000605021,Up-regulated
G6PPer,0.010627691,0.635026324,1,Unchanged
G6Pt6er,-1.818241441,0.235361541,1,Unchanged
GABAVESSEC,4.152263246,0.017142368,0.441407884,Unchanged
GACMTRc,0,1,1,Unchanged
GAL3ST11,1.86E-06,0.812399153,1,Unchanged
GAL3ST12,0,1,1,Unchanged
GALACGLCGALGBSIDEte,0,1,1,Unchanged
GALACGLCGALGBSIDEtg,0,1,1,Unchanged
GALASE10ly,2.29E-06,0.812399153,1,Unchanged
GALASE11ly,2.29E-06,0.812399153,1,Unchanged
GALASE12ly,2.29E-06,0.812399153,1,Unchanged
GALASE13ly,2.29E-06,0.812399153,1,Unchanged
GALASE14ly,2.29E-06,0.812399153,1,Unchanged
GALASE15ly,2.29E-06,0.812399153,1,Unchanged
GALASE16ly,5.70E-06,0.812399153,1,Unchanged
GALASE17ly,2.86E-05,0.635026324,1,Unchanged
GALASE18ly,2.86E-05,0.635026324,1,Unchanged
GALASE19ly,3.43E-05,0.635026324,1,Unchanged
GALASE1ly,0.00010429,0.476467048,1,Unchanged
GALASE20ly,2.29E-05,0.812399153,1,Unchanged
GALASE3ly,2.29E-06,0.812399153,1,Unchanged
GALASE4ly,2.29E-06,0.812399153,1,Unchanged
GALASE5ly,2.29E-06,0.812399153,1,Unchanged
GALASE6ly,2.29E-06,0.812399153,1,Unchanged
GALASE7ly,2.29E-06,0.812399153,1,Unchanged
GALASE8ly,2.29E-06,0.812399153,1,Unchanged
GALASE9ly,2.29E-06,0.812399153,1,Unchanged
GALC,0,1,1,Unchanged
GALFUC12GAL14ACGLCGALGLUSIDEte,0,1,1,Unchanged
GALFUC12GAL14ACGLCGALGLUSIDEtg,0,1,1,Unchanged
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0,1,1,Unchanged
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0,1,1,Unchanged
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,-1.316297986,0.975304341,1,Unchanged
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,-1.316297986,0.975304341,1,Unchanged
GALGALGALTHCRMte,0,1,1,Unchanged
GALGALGALTHCRMtg,0,1,1,Unchanged
GALGLUSIDEtg,-0.589837977,0.061803826,0.954031876,Unchanged
GALGLUSIDEtl,0,1,1,Unchanged
GALGLUSIDEtr,-0.589837977,0.061803826,0.954031876,Unchanged
GALGT1,9.33E-05,0.476467048,1,Unchanged
GALGT2,1.02E-05,0.635026324,1,Unchanged
GALGT3,2.01E-05,0.635026324,1,Unchanged
GALGT4,8.96E-05,0.476467048,1,Unchanged
GALK,0,1,1,Unchanged
GALM2,-0.006129492,0.063256863,0.954031876,Unchanged
GALNTg,-0.46968387,0.584450368,1,Unchanged
GALOR,0,1,1,Unchanged
GALSGLT1le,0,1,1,Unchanged
GALSIDEtg,1.86E-06,0.812399153,1,Unchanged
GALSIDEtl,-1.86E-06,0.812399153,1,Unchanged
GALt2_2,-1.455528401,0.828446407,1,Unchanged
GALt4,-1.838376959,0.642400278,1,Unchanged
GALt4_2,-0.623153197,0.812399153,1,Unchanged
GALtly,0.000389357,0.235361541,1,Unchanged
GALTt,0,1,1,Unchanged
GALU,0.566056649,0.414966878,1,Unchanged
GAO1g,0,1,1,Unchanged
GAO2g,0,1,1,Unchanged
GAPD,0.56163774,0.04003005,0.727024637,Unchanged
GAPD2,0,1,1,Unchanged
GAPD3,0,1,1,Unchanged
GARFT,4.373157475,0.000140304,0.018861851,Unchanged
GASNASE2ly,5.97E-05,0.235361541,1,Unchanged
GASNASE3ly,2.29E-06,0.812399153,1,Unchanged
GASNASEly,0.00010429,0.476467048,1,Unchanged
GBA,0,1,1,Unchanged
GBAl,0,1,1,Unchanged
GBGT1,0,1,1,Unchanged
GBSIDEte,0,1,1,Unchanged
GBSIDEtl,0,1,1,Unchanged
GCALDD,0.890817225,0.063256863,0.954031876,Unchanged
GCALDDm,0,1,1,Unchanged
GCC2am,0,1,1,Unchanged
GCC2bim,0,1,1,Unchanged
GCCam,0,1,1,Unchanged
GCCbim,0,1,1,Unchanged
GCCcm,0,1,1,Unchanged
GCHOLAt,0.786436342,0.885134853,1,Unchanged
GCHOLAt2,2.397898531,0.812399153,1,Unchanged
GCHOLAt2e,0.598666079,0.975304341,1,Unchanged
GCHOLAt3,0,1,1,Unchanged
GCHOLAte,0,1,1,Unchanged
GCHOLAtx,3.57889663,0.967076544,1,Unchanged
GCNTg,-1.316297986,0.975304341,1,Unchanged
GCT,0,1,1,Unchanged
GD1B2te,1.13E-05,0.812399153,1,Unchanged
GD1B2tg,-1.13E-05,0.812399153,1,Unchanged
GD1Cte,8.20E-05,0.635026324,1,Unchanged
GD1Ctg,-8.20E-05,0.635026324,1,Unchanged
GDPFPOFTr,0,1,1,Unchanged
GDPFUCtg,-0.74340605,0.0442027,0.770261914,Unchanged
GDPFUCtr,0,1,1,Unchanged
GDPtg,-0.74340605,0.0442027,0.770261914,Unchanged
GDPtr,0,1,1,Unchanged
GF6PTA,0.370072631,0.190031477,1,Unchanged
GFUCS,0.816672542,0.502398167,1,Unchanged
GFUCSx,-1.097197976,0.004544463,0.192133947,Unchanged
GGGH,0,1,1,Unchanged
GGH,0,1,1,Unchanged
GGH_10FTHF5GLUl,0,1,1,Unchanged
GGH_10FTHF6GLUl,0,1,1,Unchanged
GGH_10FTHF7GLUl,0,1,1,Unchanged
GGH_5DHFl,0,1,1,Unchanged
GGH_5THFl,0,1,1,Unchanged
GGH_6DHFl,0,1,1,Unchanged
GGH_6THFl,0,1,1,Unchanged
GGH_7DHFl,0,1,1,Unchanged
GGH_7THFl,0,1,1,Unchanged
GGLUCT,0,1,1,Unchanged
GGLUCT3,0,1,1,Unchanged
GGNG,0,1,1,Unchanged
GGT5,-7.28E-05,0.812399153,1,Unchanged
GGT5r,0.000121684,0.812399153,1,Unchanged
GGT6,0,1,1,Unchanged
GGTA1g,0.357097742,0.901453482,1,Unchanged
GGTA2,0.442814408,0.476467048,1,Unchanged
GGTAe2,0.001176572,0.342453593,1,Unchanged
GHMT2r,-0.861650515,0.420897346,1,Unchanged
GHMT2rm,6.570697983,0.489340116,1,Unchanged
GK1i,1.088698876,0.02383277,0.534475765,Unchanged
GK1mi,0,1,1,Unchanged
GLACter,-0.006787727,0.032680311,0.633703173,Unchanged
GLAl,0,1,1,Unchanged
GLB1,0,1,1,Unchanged
GLBRAN,0,1,1,Unchanged
GLCAASE8ly,0,1,1,Unchanged
GLCAASE9ly,0,1,1,Unchanged
GLCMter,0.000172132,0.812399153,1,Unchanged
GLCNACPT,0.121098589,0.105221618,1,Unchanged
GLCNACT,0.121098589,0.105221618,1,Unchanged
GLCNCTg,0,1,1,Unchanged
GLCOASYNT,6.71E-05,0.812399153,1,Unchanged
GLCSGLT1le,0,1,1,Unchanged
GLCt1r,-2.310311554,0.374855125,1,Unchanged
GLCt4,-0.106318684,0.438984574,1,Unchanged
GLCt4_2,-1.436087536,0.926007565,1,Unchanged
GLCter,2.197779153,0.074236954,1,Unchanged
GLCtg,0.633947569,0.926007565,1,Unchanged
GLCtly,0,1,1,Unchanged
GLCURter,0.006755941,0.032680311,0.633703173,Unchanged
GLCURtly,-0.006787727,0.032680311,0.633703173,Unchanged
GLDBRAN,0,1,1,Unchanged
GLGNS1,0,1,1,Unchanged
GLN_Lte,0,1,1,Unchanged
GLNALANaEx,1.227983697,0.812399153,1,Unchanged
GLNASNGLNr,0,1,1,Unchanged
GLNASNGLNt,0,1,1,Unchanged
GLNASNNaEx,1.418872624,0.812399153,1,Unchanged
GLNATB0tc,-2.462386699,0.204365872,1,Unchanged
GLNCYSNaEx,0,1,1,Unchanged
GLNHISHISr,0,1,1,Unchanged
GLNHISHISt,0,1,1,Unchanged
GLNHISLYSr,0,1,1,Unchanged
GLNHISLYSt,0,1,1,Unchanged
GLNLASEer,0,1,1,Unchanged
GLNLYSLYSr,0,1,1,Unchanged
GLNLYSLYSt,0,1,1,Unchanged
GLNLYSTRPr,0,1,1,Unchanged
GLNLYSTRPt,0,1,1,Unchanged
GLNPROGLUr,0,1,1,Unchanged
GLNPROGLUt,0,1,1,Unchanged
GLNS,0,1,1,Unchanged
GLNSERNaEx,0,1,1,Unchanged
GLNt4,1.618324821,0.005684693,0.202218247,Unchanged
GLNTHRNaEx,0,1,1,Unchanged
GLNtm,0.003987289,0.812399153,1,Unchanged
GLNtN1,1.555936308,0.173172659,1,Unchanged
GLNTRAH,0,1,1,Unchanged
GLNTRAHm,0,1,1,Unchanged
GLNTRPGLUr,0,1,1,Unchanged
GLNTRPGLUt,0,1,1,Unchanged
GLNTRS,0.22783653,0.243605156,1,Unchanged
GLNTRSm,0,1,1,Unchanged
GLNTYRLEUr,0,1,1,Unchanged
GLNTYRLEUt,0,1,1,Unchanged
GLNyLATthc,0,1,1,Unchanged
GLPASE1,0,1,1,Unchanged
GLPASE2a,0,1,1,Unchanged
GLRASE,-0.006787727,0.032680311,0.633703173,Unchanged
GLU5Km,1.73E-05,0.812399153,1,Unchanged
GLU5SAtmc,0,1,1,Unchanged
GLUARGLEUr,0,1,1,Unchanged
GLUARGLEUt,0,1,1,Unchanged
GLUASNLEUr,0,1,1,Unchanged
GLUASNLEUt,0,1,1,Unchanged
GLUCP,0,1,1,Unchanged
GLUCP2,0,1,1,Unchanged
GLUCYS,0.356640272,0.342453593,1,Unchanged
GLUDC,0.618544308,0.489340116,1,Unchanged
GLUDxm,-6.740284959,0.05626523,0.928594806,Unchanged
GLUDym,-7.403806165,0.991766945,1,Unchanged
GluForTx,0.004234788,0.812399153,1,Unchanged
GLUGLUr,0.000111383,0.796430303,1,Unchanged
GLUGLUt,0.000111383,0.796430303,1,Unchanged
GLUILELYSr,0,1,1,Unchanged
GLUILELYSt,0,1,1,Unchanged
GLULEUr,0,1,1,Unchanged
GLULEUt,0,1,1,Unchanged
GLUMETHISr,0,1,1,Unchanged
GLUMETHISt,0,1,1,Unchanged
GLUMETr,0,1,1,Unchanged
GLUMETt,0,1,1,Unchanged
GLUN,0,1,1,Unchanged
GLUNm,0,1,1,Unchanged
GLUPROASCT1,-2.154314286,0.657253813,1,Unchanged
GLUPRT,4.373157475,0.000140304,0.018861851,Unchanged
GLUt2e,11.05176263,0.011468073,0.328624004,Unchanged
GLUt2m,9.281922121,0.007076906,0.228141746,Unchanged
GLUt6,-9.753863045,0.380433992,1,Unchanged
GLUt7l,0,1,1,Unchanged
GLUTACOAm,0,1,1,Unchanged
GLUTCOADHm,0,1,1,Unchanged
GLUTCOAm,0,1,1,Unchanged
GLUTCONm,0,1,1,Unchanged
GLUTCONte,0,1,1,Unchanged
GLUTCONtm,0,1,1,Unchanged
GLUTHRLYSr,0,1,1,Unchanged
GLUTHRLYSt,0,1,1,Unchanged
GLUTHRr,0,1,1,Unchanged
GLUTHRt,0,1,1,Unchanged
GLUtr,-0.000121694,0.812399153,1,Unchanged
GLUTRAH,0,1,1,Unchanged
GLUTRAHm,0,1,1,Unchanged
GLUTRPALAr,0,1,1,Unchanged
GLUTRPALAt,0,1,1,Unchanged
GLUTRS,0.227835148,0.243605156,1,Unchanged
GLUTRSm,0,1,1,Unchanged
GLUVESSEC,-0.320727294,0.570351904,1,Unchanged
GLXO1,0,1,1,Unchanged
GLXO2p,0.254508863,0.515638218,1,Unchanged
GLXtm,5.943716368,0.463781746,1,Unchanged
GLXtp,6.520842418,0.326945554,1,Unchanged
GLY3Pt,0,1,1,Unchanged
GLYACm,-4.69E-06,0.796430303,1,Unchanged
GLYACT1,-3.122257346,0.000797659,0.055598975,Unchanged
GLYACT2,-2.270748989,0.002334223,0.121615391,Unchanged
GLYACT3,-2.568947074,0.001331313,0.081748967,Unchanged
GLYALDORy,0.000429139,0.812399153,1,Unchanged
GLYALDORym,0,1,1,Unchanged
GLYAMDTRc,0,1,1,Unchanged
GLYATm,0,1,1,Unchanged
GLYBt4_2_r,0,1,1,Unchanged
GLYBtm,0,1,1,Unchanged
GLYC_St,0,1,1,Unchanged
GLYC3PFADm,0,1,1,Unchanged
GLYC3Ptm,-0.909681665,0.227317352,1,Unchanged
GLYCK,0,1,1,Unchanged
GLYCK2,0,1,1,Unchanged
GLYCKm,0,1,1,Unchanged
GLYCLTDy,0.004936414,0.812399153,1,Unchanged
GLYCLTDym,-0.00016332,0.796430303,1,Unchanged
GLYCLTtm,-0.00016332,0.796430303,1,Unchanged
GLYCLTtp,1.060107381,0.034400007,0.649945922,Unchanged
GLYCt,0,1,1,Unchanged
GLYCtm,0,1,1,Unchanged
GLYCTO1p,1.060107381,0.034400007,0.649945922,Unchanged
GLYHISASNr,0.000895061,0.796430303,1,Unchanged
GLYHISASNt,0.000895061,0.796430303,1,Unchanged
GLYHISLYSr,0.00064236,0.796430303,1,Unchanged
GLYHISLYSt,0.00064236,0.796430303,1,Unchanged
GLYK,0,1,1,Unchanged
GLYKm,-0.003680388,0.438984574,1,Unchanged
GLYLYSCYSr,0,1,1,Unchanged
GLYLYSCYSt,0,1,1,Unchanged
GLYLYSPHEr,0,1,1,Unchanged
GLYLYSPHEt,0,1,1,Unchanged
GLYNATm,-1.010060543,0.005005025,0.198651148,Unchanged
GLYOp,2.060872536,0.169939347,1,Unchanged
GLYOX,0,1,1,Unchanged
GLYSNAT5tc,4.540953456,0.812399153,1,Unchanged
GLYt2r,-0.304443711,0.89328852,1,Unchanged
GLYt4,-0.01826167,0.860750109,1,Unchanged
GLYtm,-7.232674209,0.000211854,0.023249886,Unchanged
GLYtp,0.22717339,0.702613328,1,Unchanged
GLYTRAH,0,1,1,Unchanged
GLYTRS,0.227826943,0.243605156,1,Unchanged
GLYTYRLYSr,0,1,1,Unchanged
GLYTYRLYSt,0,1,1,Unchanged
GLYVALHISr,0,1,1,Unchanged
GLYVALHISt,0,1,1,Unchanged
GLYVESSEC,4.505836766,0.02383277,0.534475765,Unchanged
GMAND,-0.744407469,0.0442027,0.770261914,Unchanged
GMPR,0,1,1,Unchanged
GMPS,2.599731483,0.022580894,0.531836753,Unchanged
GMPS2,5.68421684,0.635026324,1,Unchanged
GMPtg,-0.74340605,0.0442027,0.770261914,Unchanged
GMPtn,0,1,1,Unchanged
GMPtr,0,1,1,Unchanged
GNCORE1t,0,1,1,Unchanged
GNCORE1te,0,1,1,Unchanged
GND,11.33922991,1.17E-06,0.000605021,Up-regulated
GNDer,-4.400487018,0.426877274,1,Unchanged
GNMT,0,1,1,Unchanged
GNOFGALTg,0,1,1,Unchanged
GNOFPGALT2g,6.69E-05,0.812399153,1,Unchanged
GNOFPGALTg,0,1,1,Unchanged
GP1CALPHAte,6.56E-05,0.635026324,1,Unchanged
GP1CALPHAtg,-6.56E-05,0.635026324,1,Unchanged
GP1Cte,2.40E-05,0.812399153,1,Unchanged
GP1Ctg,-2.40E-05,0.812399153,1,Unchanged
GPAM_hs,5.59275865,0.039040716,0.716626386,Unchanged
GPAMm_hs,-0.486682905,0.409086084,1,Unchanged
GPAT,0.030096704,0.000146273,0.018861851,Unchanged
GPATm,0.003987289,0.812399153,1,Unchanged
GPCCPDE,0,1,1,Unchanged
GPCCPDE2,0.005377537,0.635026324,1,Unchanged
GPDDA1,0.00728751,0.017628931,0.441407884,Unchanged
GQ1BALPHAte,0,1,1,Unchanged
GQ1BALPHAtg,0,1,1,Unchanged
GQ1Bte,2.01E-05,0.635026324,1,Unchanged
GQ1Btg,-2.01E-05,0.635026324,1,Unchanged
GRTTx,2.205770492,0.812399153,1,Unchanged
GSADHm,0,1,1,Unchanged
GSND,0,1,1,Unchanged
GSNKm,0,1,1,Unchanged
GSNt4,2.917668731,0.635026324,1,Unchanged
GSNt5,2.622512363,0.635026324,1,Unchanged
GSNtm,0,1,1,Unchanged
GT1Ate,1.02E-05,0.635026324,1,Unchanged
GT1Atg,-1.02E-05,0.635026324,1,Unchanged
GTHDH,0.373081773,0.269545314,1,Unchanged
GTHO,0.013786572,0.812399153,1,Unchanged
GTHOm,0.01285738,0.235361541,1,Unchanged
GTHOXte,0,1,1,Unchanged
GTHP,-1.846421996,0.403255172,1,Unchanged
GTHPe,0,1,1,Unchanged
GTHPm,0.01285738,0.235361541,1,Unchanged
GTHRDabc,0,1,1,Unchanged
GTHRDt,0,1,1,Unchanged
GTHRDte,0.001176572,0.342453593,1,Unchanged
GTHRDtr,0.000121684,0.812399153,1,Unchanged
GTHS,0.356640272,0.342453593,1,Unchanged
GTMLTe,0,1,1,Unchanged
GTPtm,0,1,1,Unchanged
GUACYC,1.087874352,0.140054905,1,Unchanged
GUAD,0,1,1,Unchanged
GUAPRT,0,1,1,Unchanged
GUAt,0,1,1,Unchanged
GULLACter,0.006755941,0.032680311,0.633703173,Unchanged
GULN3D,0,1,1,Unchanged
GULNDer,0,1,1,Unchanged
GULNter,0,1,1,Unchanged
GULOer,0.006755941,0.032680311,0.633703173,Unchanged
GUR1PP,0,1,1,Unchanged
GXYLTr,0,1,1,Unchanged
H2O2syn,0,1,1,Unchanged
H2O2t,0.013531226,0.796430303,1,Unchanged
H2O2ter,-0.006787727,0.032680311,0.633703173,Unchanged
H2O2tly,-3.852148813,0.403255172,1,Unchanged
H2O2tm,0.045041543,0.605896755,1,Unchanged
H2O2tn,3.236753711,0.909628882,1,Unchanged
H2O2tp,-0.063150535,0.605896755,1,Unchanged
H2Ot,1.001417423,0.169939347,1,Unchanged
H2Otg,-0.007315678,0.598708851,1,Unchanged
H2Otm,-0.642549357,0.635026324,1,Unchanged
H2Otn,12.99462584,0.081180876,1,Unchanged
H2Ste,0,1,1,Unchanged
H2Stm,0,1,1,Unchanged
HACD180,-1.186546065,0.030239021,0.62639707,Unchanged
HACD181,-9.32E-05,0.796430303,1,Unchanged
HACD1m,0.039547035,0.613123029,1,Unchanged
HACD1x,0,1,1,Unchanged
HACD200,-1.456588974,0.163608814,1,Unchanged
HACD201,0.455040834,0.702613328,1,Unchanged
HACD2031,-0.000950359,0.796430303,1,Unchanged
HACD220,-1.599338648,0.157457679,1,Unchanged
HACD221,0.455040834,0.702613328,1,Unchanged
HACD224,5.088211914,0.642400278,1,Unchanged
HACD240,-1.599338648,0.157457679,1,Unchanged
HACD241,1.703856018,0.844565583,1,Unchanged
HACD244,-8.08E-05,0.796430303,1,Unchanged
HACD260,-1.599338648,0.157457679,1,Unchanged
HACD9m,0.000332874,0.812399153,1,Unchanged
HAS1,5.631184673,0.029460865,0.620241393,Unchanged
HAS2,5.631184673,0.029460865,0.620241393,Unchanged
HAtly,0.003381925,0.032680311,0.633703173,Unchanged
HBZOPT10m,-2.500615347,0.005507389,0.198651148,Unchanged
HCARNS,0,1,1,Unchanged
HCO3_2NAt,2.66932491,0.812399153,1,Unchanged
HCO3_NAt,-3.266080642,0.105221618,1,Unchanged
HCO3Ee,-0.171171719,0.702613328,1,Unchanged
HDCAabc,0,1,1,Unchanged
HDCAabcp,0,1,1,Unchanged
HDCACRNtr,0,1,1,Unchanged
HDCAter,0.00185082,0.235361541,1,Unchanged
HDCEAabc,-2.4941527,0.426877274,1,Unchanged
HDCEACRNtr,0,1,1,Unchanged
HDCEAtr,-2.4941527,0.426877274,1,Unchanged
HDDCEAtl,0,1,1,Unchanged
HDDCEAtlr,0,1,1,Unchanged
HEX1,-1.509187249,0.012160051,0.342740663,Unchanged
HEX11,2.849670969,0.967076544,1,Unchanged
HEX12,0.48473348,0.0442027,0.770261914,Unchanged
HEX13,0,1,1,Unchanged
HEX14,0,1,1,Unchanged
HEX15,9.41E-05,0.812399153,1,Unchanged
HEX16,0.118415172,0.219471106,1,Unchanged
HEX4,2.06E-05,0.812399153,1,Unchanged
HEX7,0,1,1,Unchanged
HEXCCOAtr,-1.599338648,0.157457679,1,Unchanged
HEXCCOAtx,0,1,1,Unchanged
HGDm,0,1,1,Unchanged
HGNTOR,0,1,1,Unchanged
HGTHFS,0,1,1,Unchanged
HIBDm,0,1,1,Unchanged
HISARGCYSr,0,1,1,Unchanged
HISARGCYSt,0,1,1,Unchanged
HISARGSERr,0,1,1,Unchanged
HISARGSERt,0,1,1,Unchanged
HISASPr,0,1,1,Unchanged
HISASPt,0,1,1,Unchanged
HISCITRtm,2.618171858,0.235361541,1,Unchanged
HISCYSCYSr,0,1,1,Unchanged
HISCYSCYSt,0,1,1,Unchanged
HISD,0.004234788,0.812399153,1,Unchanged
HISDC,-0.131373233,0.409086084,1,Unchanged
HISGLNALAr,0,1,1,Unchanged
HISGLNALAt,0,1,1,Unchanged
HISGLUGLNr,0,1,1,Unchanged
HISGLUGLNt,0,1,1,Unchanged
HISGLUr,0,1,1,Unchanged
HISGLUt,0,1,1,Unchanged
HISGLYLYSr,0,1,1,Unchanged
HISGLYLYSt,0,1,1,Unchanged
HISHISLYSr,0.000329063,0.796430303,1,Unchanged
HISHISLYSt,0.000329063,0.796430303,1,Unchanged
HISLYSALAr,0,1,1,Unchanged
HISLYSALAt,0,1,1,Unchanged
HISLYSGLUr,0,1,1,Unchanged
HISLYSGLUt,0,1,1,Unchanged
HISLYSILEr,0,1,1,Unchanged
HISLYSILEt,0,1,1,Unchanged
HISLYSTHRr,0,1,1,Unchanged
HISLYSTHRt,0,1,1,Unchanged
HISLYSVALr,0,1,1,Unchanged
HISLYSVALt,0,1,1,Unchanged
HISMETGLNr,0,1,1,Unchanged
HISMETGLNt,0,1,1,Unchanged
HISMETr,0,1,1,Unchanged
HISMETt,0,1,1,Unchanged
HISPHEARGr,0,1,1,Unchanged
HISPHEARGt,0,1,1,Unchanged
HISPROLYSr,0,1,1,Unchanged
HISPROLYSt,0,1,1,Unchanged
HISt1m,14.13865263,0.326945554,1,Unchanged
HISt4,0.190050846,0.613123029,1,Unchanged
HISTAtu,0,1,1,Unchanged
HISTAVESSEC,0,1,1,Unchanged
HIStiDF,-0.005111843,0.796430303,1,Unchanged
HIStm,11.49984266,0.570351904,1,Unchanged
HIStN1,0.432087678,0.219471106,1,Unchanged
HISTRAH,0,1,1,Unchanged
HISTRAHm,0,1,1,Unchanged
HISTRPHISr,-0.000101689,0.812399153,1,Unchanged
HISTRPHISt,-0.000101689,0.812399153,1,Unchanged
HISTRS,0.227799203,0.243605156,1,Unchanged
HISTRSm,0,1,1,Unchanged
HISyLATtc,4.476984183,0.635026324,1,Unchanged
HISyLATthc,0.0003433,0.812399153,1,Unchanged
HKt,0,1,1,Unchanged
HKYNH,0,1,1,Unchanged
HKYNRtr,0,1,1,Unchanged
HMBS,0.050100723,0.292562729,1,Unchanged
HMCARNc,0,1,1,Unchanged
HMCARNt,0,1,1,Unchanged
HMCRNc,0,1,1,Unchanged
HMCRNt,0,1,1,Unchanged
HMGCH,0,1,1,Unchanged
HMGCOARc,1.651073764,0.5564176,1,Unchanged
HMGCOARx,0.000470893,0.812399153,1,Unchanged
HMGCOASi,0.002007917,0.057609604,0.928594806,Unchanged
HMGCOASim,0.360781746,0.278598672,1,Unchanged
HMGCOASip,0,1,1,Unchanged
HMGCOAtm,-0.079691638,0.029460865,0.620241393,Unchanged
HMGCOAtx,0.003688847,0.476467048,1,Unchanged
HMGDH,0,1,1,Unchanged
HMGL,-6.33773744,0.070951492,1,Unchanged
HMGLm,0,1,1,Unchanged
HMGLx,0.003219004,0.635026324,1,Unchanged
HMGS,0,1,1,Unchanged
HOM_Lte,-2.321228138,6.57E-07,0.00048413,Down-regulated
HOMOVALte,-0.312045631,0.664732139,1,Unchanged
HOMt4,-2.321228138,6.57E-07,0.00048413,Down-regulated
HOXG,0.064512222,0.391743746,1,Unchanged
HPACtr,0.918532272,0.033530729,0.640561119,Unchanged
HPROx,5.587079881,0.635026324,1,Unchanged
HPROxm,0,1,1,Unchanged
HPROym,0,1,1,Unchanged
HPYRDC,0.890817225,0.063256863,0.954031876,Unchanged
HPYRDCm,0,1,1,Unchanged
HPYRR2x,0,1,1,Unchanged
HPYRRx,0,1,1,Unchanged
HPYRRy,0,1,1,Unchanged
HPYRtp,0.890817225,0.063256863,0.954031876,Unchanged
HSD11B1r,0,1,1,Unchanged
HSD11B2r,0,1,1,Unchanged
HSD17B1,0.860652383,0.635026324,1,Unchanged
HSD17B42x,2.195158831,0.967076544,1,Unchanged
HSD17B4x,-1.896813364,0.975304341,1,Unchanged
HSD17B7r,6.619716964,0.991766945,1,Unchanged
HSD17B8r,0.29494029,0.733464976,1,Unchanged
HSD180,-1.186546065,0.030239021,0.62639707,Unchanged
HSD181,-9.32E-05,0.796430303,1,Unchanged
HSD200,-1.456588974,0.163608814,1,Unchanged
HSD201,0.455040834,0.702613328,1,Unchanged
HSD2031,-0.000950359,0.796430303,1,Unchanged
HSD220,-1.599338648,0.157457679,1,Unchanged
HSD221,0.455040834,0.702613328,1,Unchanged
HSD224,5.088211914,0.642400278,1,Unchanged
HSD240,-1.599338648,0.157457679,1,Unchanged
HSD241,1.703856018,0.844565583,1,Unchanged
HSD244,-8.08E-05,0.796430303,1,Unchanged
HSD260,-1.599338648,0.157457679,1,Unchanged
HSD3A1r,0,1,1,Unchanged
HSD3A2r,0,1,1,Unchanged
HSD3B11,-0.306053497,0.302128926,1,Unchanged
HSD3B11r,0,1,1,Unchanged
HSD3B13r,0,1,1,Unchanged
HSD3B7,0,1,1,Unchanged
HSD3B7P,0,1,1,Unchanged
HTDH,-2.143375836,0.438984574,1,Unchanged
Htg,-0.031502482,0.975304341,1,Unchanged
Htm,-1.516583046,0.000370881,0.035425975,Unchanged
Htr,0.89425155,0.89328852,1,Unchanged
Htx,-0.51955543,0.190031477,1,Unchanged
HXAND,0,1,1,Unchanged
HXANtx,0,1,1,Unchanged
HXDCEALOR,0,1,1,Unchanged
HXPRT,0,1,1,Unchanged
HYAL,0.003381925,0.032680311,0.633703173,Unchanged
HYALe,0.00255286,0.096648237,1,Unchanged
HYPOE,0,1,1,Unchanged
HYPTROX,0.000144587,0.812399153,1,Unchanged
